,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
144,Msk Estate,real_estate_agent,https://www.cian.ru/sale/flat/300822403/,Москва,sale,flat,22,22,1,19.4,-1,0,8880000,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,
145,Msk Estate,real_estate_agent,https://www.cian.ru/sale/flat/300858701/,Москва,sale,flat,6,22,1,17.3,-1,0,8590000,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,
146,РОСТ-РИЕЛТ на Таганской,real_estate_agent,https://www.cian.ru/sale/flat/299798021/,Москва,sale,flat,2,9,1,31.0,-1,0,9000000,Соколиная гора,Измайловское шоссе,29,Семёновская,
147,Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/293718260/,Москва,sale,flat,5,6,1,43.0,-1,0,27999000,Беговой, 3-я Ямского Поля,9,Белорусская,Art Residence
148,Князев и Партнёры,real_estate_agent,https://www.cian.ru/sale/flat/300938238/,Москва,sale,flat,2,2,1,29.3,-1,0,9850000,Текстильщики,Грайвороновская ,4С2,Текстильщики,
149,BERI,real_estate_agent,https://www.cian.ru/sale/flat/300098216/,Москва,sale,flat,5,9,1,33.1,-1,0,9990000,Восточное Дегунино,Дубнинская ,16К6,Дегунино,
150,ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/292001549/,Москва,sale,flat,18,48,1,42.4,-1,0,19900000,Хорошево-Мневники, Народного Ополчения,15К1,Народное Ополчение,Wellton Towers
151,Msk Estate,real_estate_agent,https://www.cian.ru/sale/flat/299873259/,Москва,sale,flat,15,22,1,20.3,-1,0,9243500,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,
152,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/298204489/,Москва,sale,flat,14,16,1,33.0,-1,0,8800000,,проспект Магеллана,2,Прокшино,Испанские кварталы
153,ХОРЕКА ИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/295014010/,Москва,sale,flat,6,22,1,17.3,-1,0,8590000,Тропарево-Никулино,Ленинский проспект,158,Тропарёво,
154,Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301632830/,Москва,sale,flat,4,15,1,32.1,-1,0,18000000,Хорошевский,Ходынский бульвар,20А,ЦСКА,Лайнер
155,ЮВЕГА-Сити,real_estate_agent,https://www.cian.ru/sale/flat/300670903/,Москва,sale,flat,7,9,1,35.9,-1,0,12000000,Хорошево-Мневники, Демьяна Бедного,17К3,Народное Ополчение,
156,Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/299110205/,Москва,sale,flat,7,11,1,39.8,-1,0,24950000,Басманный, Казакова,7,Курская,KAZAKOV Grand Loft
157,Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301632825/,Москва,sale,flat,4,15,1,30.2,-1,0,17500000,Хорошевский,Ходынский бульвар,20А,ЦСКА,Лайнер
158,ID 86955980,homeowner,https://www.cian.ru/sale/flat/301144101/,Москва,sale,flat,2,16,1,37.3,-1,0,13549900,Строгино,Таллинская ,12,Строгино,
159,Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/287688964/,Москва,sale,flat,3,5,1,46.3,-1,0,41670000,Замоскворечье,Озерковская набережная,6,Новокузнецкая,Bogenhouse
160,Estes,real_estate_agent,https://www.cian.ru/sale/flat/301122759/,Москва,sale,flat,5,17,1,40.0,-1,0,8300000,, Барышевская Роща,24,Щербинка,Прима-Парк
161,Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300045498/,Москва,sale,flat,11,16,1,36.8,-1,0,14899000,Таганский,Вековая ,5,Площадь Ильича,
162,MERSI,real_estate_agent,https://www.cian.ru/sale/flat/300833245/,Москва,sale,flat,1,16,1,43.9,-1,0,14500000,Ховрино, Лавочкина,42,Речной вокзал,
163,RND,real_estate_agent,https://www.cian.ru/sale/flat/301426259/,Москва,sale,flat,6,16,1,34.8,-1,0,13100000,Дмитровский,Дмитровское шоссе,107Ак5,Яхромская,Город
164,DOORS AGENCY MOSCOW,real_estate_agent,https://www.cian.ru/sale/flat/301577858/,Москва,sale,flat,22,22,1,38.6,-1,0,11000000,Марьино,Мячковский бульвар,31/19,Марьино,
165,Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/296311040/,Москва,sale,flat,4,13,1,43.6,-1,0,37000000,Пресненский, Сергея Макеева,9к1,Улица 1905 года,RedSide
166,ID 88424902,unknown,https://www.cian.ru/sale/flat/300253722/,Москва,sale,flat,2,6,1,31.0,-1,0,8160000,, Жемчужная,1к4,Филатов Луг,Марьино Град
167,Макспол Парк Культуры,real_estate_agent,https://www.cian.ru/sale/flat/299549348/,Москва,sale,flat,10,24,1,40.8,-1,0,12600000,Нижегородский, Нижняя Хохловка,8,Нижегородская,
168,ЛИДЕР,real_estate_agent,https://www.cian.ru/sale/flat/300895436/,Москва,sale,flat,7,12,1,27.6,-1,0,6950000,Матушкино,Зеленоград,к158,Зеленоград — Крюково,
169,Центральный Департамент Недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/298908066/,Москва,sale,flat,1,17,1,28.0,-1,0,6200000,,,7,Остафьево,Новомосковский
170,ТРИИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/301727165/,Москва,sale,flat,5,9,1,33.0,-1,0,13900000,Даниловский,Велозаводская ,2к1,Автозаводская,
171,ТСН Владис,real_estate_agent,https://www.cian.ru/sale/flat/296233811/,Москва,sale,flat,20,25,1,33.9,-1,0,8250000,,,6,Коммунарка,Эдальго
172,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301036854/,Москва,sale,flat,3,23,1,36.0,-1,0,16590000,Лефортово,Красноказарменная ,14Ак2,Авиамоторная,Пётр I
173,Бест офис на Таганской,real_estate_agent,https://www.cian.ru/sale/flat/301669904/,Москва,sale,flat,5,5,1,32.0,-1,0,9490000,Царицыно,Кавказский бульвар,46К3,Кантемировская,
174,Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/295282834/,Москва,sale,flat,11,13,1,49.0,-1,0,22100000,Таганский, Большие Каменщики,15,Таганская,
175,Вертикаль,real_estate_agent,https://www.cian.ru/sale/flat/299329406/,Москва,sale,flat,5,5,1,30.0,-1,0,9900000,Перово,1-я Владимирская ,15К1,Перово,
176,Евгений Щербаков,realtor,https://www.cian.ru/sale/flat/301078733/,Москва,sale,flat,7,16,1,37.0,-1,0,13550000,Щукино, Маршала Рыбалко,4кГ,Панфиловская,
177,Адресат,real_estate_agent,https://www.cian.ru/sale/flat/295677601/,Москва,sale,flat,12,14,1,39.3,-1,0,11900000,Перово,1-я Владимирская ,35К2,Перово,
178,White and Broughton,real_estate_agent,https://www.cian.ru/sale/flat/299860953/,Москва,sale,flat,9,41,1,40.5,-1,0,27000000,Хорошевский,Ленинградский проспект,37/3,Аэропорт,Прайм Парк
179,ID 33515281,unknown,https://www.cian.ru/sale/flat/299034165/,Москва,sale,flat,3,9,1,31.4,-1,0,12560000,Таганский,Волгоградский проспект,18,Пролетарская,
180,MERSI,real_estate_agent,https://www.cian.ru/sale/flat/279125910/,Москва,sale,flat,6,15,1,33.0,-1,0,17000000,Хорошевский,Ходынский бульвар,20А,ЦСКА,Лайнер
181,do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/300833061/,Москва,sale,flat,2,14,1,43.7,-1,0,19600000,Лефортово,проезд Шелихова,3,Площадь Ильича,Символ
182,ТРИИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/301730302/,Москва,sale,flat,4,12,1,36.0,-1,0,14100000,Зюзино,Одесская ,18К2,Севастопольская,
183,White and Broughton,real_estate_agent,https://www.cian.ru/sale/flat/301550653/,Москва,sale,flat,13,41,1,41.5,-1,0,31000000,Хорошевский,Ленинградский проспект,37/6,Аэропорт,Прайм Парк
184,White and Broughton,real_estate_agent,https://www.cian.ru/sale/flat/299860952/,Москва,sale,flat,3,40,1,45.5,-1,0,34500000,Хорошевский,Ленинградский проспект,37/4,ЦСКА,Прайм Парк
185,Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301804694/,Москва,sale,flat,13,13,1,42.3,-1,0,14499999,Коньково, Введенского,5,Беляево,
186,Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/297496947/,Москва,sale,flat,7,30,1,36.6,-1,0,21800000,Хорошево-Мневники,Шелепихинская набережная,40к3,Хорошёвская,Sydney City
187,White and Broughton,real_estate_agent,https://www.cian.ru/sale/flat/299890518/,Москва,sale,flat,9,40,1,41.5,-1,0,32000000,Хорошевский,Ленинградский проспект,37/4,ЦСКА,Прайм Парк
188,ID 73038306,real_estate_agent,https://www.cian.ru/sale/flat/300355036/,Москва,sale,flat,7,9,1,32.6,-1,0,11950000,Зюзино,Азовская ,9К1,Нахимовский проспект,
189,Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/295995479/,Москва,sale,flat,2,27,1,44.0,-1,0,20200000,Хорошевский, Зорге,9к2,Полежаевская,Рихард
190,White and Broughton,real_estate_agent,https://www.cian.ru/sale/flat/292933473/,Москва,sale,flat,16,40,1,41.1,-1,0,31500000,Хорошевский,Ленинградский проспект,37/4,ЦСКА,Прайм Парк
191,Мария Балакина,realtor,https://www.cian.ru/sale/flat/301430103/,Москва,sale,flat,3,16,1,40.0,-1,0,13499000,Строгино,Таллинская ,2,Строгино,
192,Whitewill Москва-Сити,real_estate_agent,https://www.cian.ru/sale/flat/299723346/,Москва,sale,flat,63,66,1,86.0,-1,0,90000000,Пресненский,1-й Красногвардейский проезд,22,Деловой центр,NEVA TOWERS
193,White and Broughton,real_estate_agent,https://www.cian.ru/sale/flat/300557016/,Москва,sale,flat,8,41,1,41.5,-1,0,34000000,Хорошевский,Ленинградский проспект,37/5,Аэропорт,Прайм Парк
194,do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/300583980/,Москва,sale,flat,3,16,1,31.2,-1,0,9850000,,проспект Магеллана,1,Прокшино,Испанские кварталы
195,Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/sale/flat/300564827/,Москва,sale,flat,13,16,1,35.4,-1,0,12000000,Донской,Загородное шоссе,3К3,Крымская,
196,Prime,real_estate_agent,https://www.cian.ru/sale/flat/300885088/,Москва,sale,flat,2,8,1,49.0,-1,0,74000000,Якиманка,Софийская набережная,34,Новокузнецкая,Софийский
197,Игорь Рупасов,realtor,https://www.cian.ru/sale/flat/300251102/,Москва,sale,flat,13,17,1,35.0,-1,0,15497737,Хорошево-Мневники,проспект Маршала Жукова,37К2,Народное Ополчение,Wellton park
198,One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/296361605/,Москва,sale,flat,11,34,1,46.4,-1,0,19990000,Обручевский, Архитектора Власова,71к2,Воронцовская,Ever
199,Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/299934509/,Москва,sale,flat,9,26,1,48.8,-1,0,29900000,Черемушки,Херсонская ,43к5,Зюзино,ONYX Deluxe
200,ЛэндЛ,real_estate_agent,https://www.cian.ru/sale/flat/300127778/,Москва,sale,flat,4,5,1,33.0,-1,0,12000000,Академический, Дмитрия Ульянова,9/11К1,Академическая,
201,ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/297952059/,Москва,sale,flat,18,22,1,43.0,-1,0,20700000,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires
202,ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/297558153/,Москва,sale,flat,18,22,1,43.0,-1,0,19500000,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires
203,QLS Group,real_estate_agent,https://www.cian.ru/sale/flat/300870296/,Москва,sale,flat,10,20,1,36.8,-1,0,8250000,Бирюлево Восточное,6-я Радиальная ,7/1к1,Царицыно,Царицыно-2
204,OPN PARTNER,real_estate_agent,https://www.cian.ru/sale/flat/295952309/,Москва,sale,flat,18,24,1,35.0,-1,0,10290000,Бирюлево Восточное,6-я Радиальная ,7/1к2,Царицыно,Царицыно-2
205,Century 21 Level,real_estate_agent,https://www.cian.ru/sale/flat/300146314/,Москва,sale,flat,15,22,1,41.0,-1,0,9500000,Ново-Переделкино,Новопеределкинская ,15,Новопеределкино,
206,Геннадий Устинов,realtor,https://www.cian.ru/sale/flat/298520004/,Москва,sale,flat,4,5,1,32.1,-1,0,12500000,Хорошевский,проезд Аэропорта,6,Аэропорт,
207,Метриум-Премиум Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/289242301/,Москва,sale,flat,12,13,1,60.0,-1,0,60000000,Пресненский,Большая Садовая ,5к1,Маяковская,Квартал апартаментов Сады Пекина
